881261,ЦСКА,6,1,1,0,0,2,6,29,31,35,6,34,27,65.23,67.88,14:18,18:35,Металлург Мг,2
881266,ХК Сочи,0,0,0,0,0,2,2,22,36,4,4,31,29,68.92,68.77,15:24,15:40,Сибирь,2
881265,Спартак,3,0,2,0,0,5,5,28,32,10,10,29,30,69.03,67.48,17:3,17:8,Амур,2
881264,Куньлунь РС,3,3,1,0,0,5,7,40,17,16,12,22,30,60.19,66.73,12:16,20:22,Адмирал,1
881263,Трактор,2,1,2,0,0,2,3,24,20,6,4,30,18,69.34,68.03,19:51,16:0,Северсталь,4
881262,Автомобилист,4,1,1,1,0,4,3,35,25,6,8,26,20,69.85,69.48,16:20,17:19,Локомотив,2
881272,Динамо Мн,3,0,1,0,0,5,3,30,41,8,12,31,25,72.71,71.37,20:54,15:22,Барыс,3
881271,ЦСКА,5,2,1,0,0,7,2,42,27,6,16,37,23,68.77,66.48,21:28,12:33,Нефтехимик,4
881270,СКА,3,1,0,0,0,5,5,35,21,16,16,40,28,68.21,68.60,15:44,20:27,Салават Юлаев,2
881269,Динамо М,2,0,0,0,0,4,2,25,23,4,8,25,24,70.01,69.20,14:20,17:26,Ак Барс,0
881268,Витязь,3,0,1,0,0,0,3,25,23,8,2,22,39,66.53,68.16,15:18,20:6,Авангард,2
881267,Торпедо,4,2,1,1,0,4,5,26,37,10,8,32,57,72.67,67.97,18:34,15:16,Металлург Мг,5
881277,ХК Сочи,1,0,2,0,0,7,5,25,41,10,14,28,29,65.09,61.13,19:23,13:24,Адмирал,4
881276,Спартак,1,0,0,0,0,3,5,35,29,12,8,22,31,67.79,70.24,13:33,20:33,Сибирь,0
881275,Куньлунь РС,0,0,0,0,0,3,6,34,29,12,6,33,23,68.69,66.63,16:37,17:1,Амур,2
881274,Трактор,0,0,2,0,0,4,2,17,19,4,8,24,26,70.20,66.93,20:8,14:5,Локомотив,4
881273,Автомобилист,4,2,2,0,1,6,5,37,22,12,12,29,27,66.25,66.91,16:55,18:34,Северсталь,3
881282,Динамо Мн,6,3,2,0,0,5,3,27,38,6,10,40,31,69.43,68.06,16:40,17:10,Авангард,3
881281,ЦСКА,1,1,0,0,0,3,2,28,30,4,6,31,30,67.46,68.28,13:36,18:23,Ак Барс,5
881280,СКА,3,1,0,0,0,3,1,40,25,2,6,36,19,68.06,66.69,18:20,12:39,Барыс,1
881279,Динамо М,6,0,1,0,0,5,4,43,22,10,10,35,25,68.17,66.70,17:41,14:2,Нефтехимик,1
881278,Витязь,3,1,0,0,0,1,3,31,27,6,2,12,39,66.00,69.46,12:55,19:55,Салават Юлаев,2
881287,Спартак,2,2,1,0,0,3,3,34,26,6,6,34,32,65.82,64.86,16:50,15:59,Адмирал,1
881286,Торпедо,6,1,0,0,0,4,4,31,24,8,8,39,23,74.02,70.29,19:22,13:28,Амур,1
881285,Куньлунь РС,1,1,0,0,1,6,3,28,29,37,41,17,31,73.87,70.98,20:46,18:56,Сибирь,1
881284,Трактор,4,1,1,0,0,3,2,24,24,6,8,28,21,73.18,71.33,18:55,15:56,Автомобилист,3
881283,Металлург Мг,3,1,2,0,0,2,4,27,19,8,4,24,37,65.99,71.41,12:45,25:37,Северсталь,4
881292,Динамо Мн,2,2,3,0,1,6,7,39,21,41,16,29,28,64.11,67.38,14:16,20:52,Салават Юлаев,4
881291,ХК Сочи,2,0,0,0,0,3,2,33,32,4,6,39,37,68.65,66.74,16:59,13:46,Динамо М,4
881290,СКА,4,2,0,0,0,6,7,38,27,14,15,24,34,63.23,62.91,17:4,16:35,Авангард,1
881289,Витязь,5,3,0,0,0,4,9,34,32,22,14,35,34,62.54,66.89,13:9,20:43,Барыс,0
881288,Локомотив,4,1,0,0,0,4,6,31,19,12,8,36,34,67.12,67.97,19:54,15:6,Нефтехимик,3
881295,Торпедо,7,4,0,0,0,14,5,24,41,10,28,41,25,73.61,63.27,21:44,12:35,Автомобилист,3
881294,Ак Барс,2,0,1,0,0,3,6,34,22,12,6,27,35,70.29,67.35,21:56,15:38,Адмирал,1
881293,Металлург Мг,4,1,1,0,0,1,2,32,35,4,2,30,35,69.30,71.45,16:51,18:13,Амур,5
881301,ХК Сочи,6,1,0,0,0,2,2,23,42,4,4,29,39,65.69,69.91,13:49,18:17,Барыс,3
881300,СКА,4,1,0,0,0,6,3,31,30,8,14,26,21,66.93,65.74,19:4,13:36,Динамо М,1
881299,Витязь,4,2,1,0,0,5,6,23,34,12,10,22,30,66.97,65.88,17:15,18:57,Локомотив,3
881298,Северсталь,4,1,0,0,0,6,3,25,38,6,12,29,23,64.94,64.19,19:27,14:54,ЦСКА,1
881297,Салават Юлаев,3,1,0,0,0,8,1,31,26,2,16,37,17,68.13,62.94,22:36,13:18,Трактор,2
881296,Сибирь,4,4,0,0,0,7,3,37,23,8,35,43,31,68.56,65.18,22:57,12:9,Куньлунь РС,0
881303,Нефтехимик,1,1,1,0,0,6,3,43,29,10,16,35,32,68.14,66.02,16:40,17:0,Динамо Мн,5
881302,Металлург Мг,2,0,0,0,0,1,1,30,22,2,2,28,22,72.54,74.10,17:3,18:49,Спартак,1
881307,Локомотив,2,0,1,0,0,2,2,40,12,4,4,32,22,71.24,69.18,18:42,12:26,ЦСКА,3
881306,Автомобилист,4,2,1,0,0,5,2,28,26,4,10,33,34,67.15,67.15,18:8,16:1,Авангард,2
881305,Сибирь,2,0,0,0,0,3,4,20,37,8,6,32,25,69.42,68.26,18:49,21:21,Трактор,2
881304,Адмирал,3,1,0,0,0,4,3,24,22,13,15,28,23,65.51,68.52,15:27,16:17,Куньлунь РС,1
881312,Витязь,0,0,1,0,0,3,3,23,30,16,6,17,27,67.24,65.83,16:56,14:57,Динамо М,2
881311,Северсталь,1,0,1,0,1,5,2,23,33,6,12,22,24,66.79,63.10,21:28,13:46,СКА,4
881310,Нефтехимик,2,1,0,0,0,4,3,31,24,8,10,42,22,68.00,69.77,16:41,15:39,Торпедо,3
881309,Ак Барс,2,0,0,0,1,6,2,26,22,4,12,27,31,70.60,66.44,20:30,12:34,Динамо Мн,3
881308,Салават Юлаев,1,0,1,0,0,4,1,30,29,2,31,38,25,68.79,65.42,21:38,11:41,Спартак,3
881315,Барыс,3,1,1,0,0,1,2,16,28,4,2,20,29,67.21,70.15,10:11,22:24,Трактор,1
881314,Сибирь,2,0,1,2,0,3,5,22,41,10,6,15,33,69.43,70.11,18:54,19:20,Авангард,2
881313,Амур,2,0,0,0,0,7,4,29,31,8,14,24,27,66.25,66.11,18:9,15:14,Куньлунь РС,1
881321,ЦСКА,4,1,0,0,0,4,3,55,20,6,8,52,22,66.76,65.37,16:22,15:14,Витязь,2
881320,Динамо М,2,0,0,0,0,3,1,33,26,4,8,29,18,68.73,67.93,17:20,13:22,ХК Сочи,0
881319,Северсталь,5,0,1,0,0,7,4,21,27,10,39,32,23,66.17,65.59,19:38,16:40,Динамо Мн,2
881318,Локомотив,2,0,2,0,0,4,6,46,22,35,10,36,29,65.98,67.53,17:31,15:43,СКА,3
881317,Ак Барс,2,0,1,0,0,4,3,30,32,8,10,29,28,66.86,70.87,15:31,16:1,Торпедо,1
881316,Автомобилист,4,1,1,0,0,3,2,29,20,4,6,33,30,68.01,70.33,16:59,18:30,Спартак,1
881324,Барыс,5,0,0,0,0,2,0,20,33,0,4,35,33,68.98,70.09,14:45,17:16,Авангард,3
881323,Амур,0,0,1,0,0,2,2,24,26,4,4,36,30,68.22,68.46,17:15,15:25,Металлург Мг,3
881322,Адмирал,2,1,0,0,0,3,4,35,19,11,8,29,32,66.07,70.31,12:9,20:15,Салават Юлаев,0
881331,Динамо Мн,2,0,0,0,2,6,6,25,31,14,14,17,31,66.15,67.69,13:12,20:57,Ак Барс,3
881330,Спартак,1,1,1,0,0,7,7,29,19,14,14,22,28,64.79,70.18,15:29,19:34,Торпедо,2
881329,Динамо М,2,0,0,0,0,1,1,29,20,2,2,25,19,68.28,69.04,14:24,15:22,СКА,3
881328,Куньлунь РС,3,0,0,0,0,3,4,38,26,22,30,36,40,68.16,68.87,15:13,18:38,ХК Сочи,1
881327,Трактор,4,1,0,0,0,2,5,27,24,10,4,22,36,64.45,69.97,16:34,17:52,Нефтехимик,0
881326,Автомобилист,5,2,2,0,0,5,4,35,22,8,10,29,37,66.82,69.51,16:21,18:33,Сибирь,2
881325,Барыс,2,0,1,0,0,3,1,28,23,2,6,25,26,70.14,66.73,19:48,13:38,Авангард,5
881334,Локомотив,0,0,0,0,0,3,3,38,23,8,8,42,19,69.65,71.95,20:41,15:29,Витязь,0
881333,Амур,2,1,0,0,0,3,1,33,31,2,6,30,31,70.04,69.25,18:40,13:52,Металлург Мг,3
881332,Адмирал,2,1,1,0,0,3,5,34,25,12,8,24,29,65.90,67.32,15:52,19:35,Салават Юлаев,1
881339,ЦСКА,5,0,0,0,0,1,3,40,23,31,7,35,27,68.20,68.46,15:45,14:44,ХК Сочи,2
881338,Спартак,1,1,0,0,0,7,6,27,33,16,18,25,29,65.68,64.51,14:59,20:20,Ак Барс,4
881337,СКА,1,0,0,0,0,1,4,31,16,8,2,32,21,68.90,69.15,15:40,20:6,Северсталь,1
881336,Автомобилист,4,4,1,0,0,7,6,49,16,12,14,30,39,65.85,70.14,16:31,19:0,Нефтехимик,3
881335,Барыс,2,0,0,0,0,2,1,24,21,2,4,20,23,71.23,71.33,14:52,18:54,Сибирь,0
881344,Динамо М,1,1,1,0,0,4,4,24,34,8,8,21,29,65.33,65.94,14:49,18:52,Локомотив,3
881343,Торпедо,1,1,0,0,0,2,2,24,30,8,8,36,33,79.21,74.33,21:26,15:13,Витязь,1
881342,Трактор,1,0,2,0,0,3,3,31,23,6,6,14,21,70.57,68.14,21:0,12:48,Авангард,3
881341,Амур,0,0,0,0,0,4,2,30,21,4,8,19,30,70.12,68.43,18:58,13:36,Салават Юлаев,2
881340,Адмирал,0,0,1,0,0,3,4,32,30,8,6,32,29,68.11,65.92,17:27,15:4,Металлург Мг,2
881348,Динамо Мн,3,0,1,0,0,3,5,24,27,10,6,17,27,63.88,66.69,15:27,18:37,Северсталь,2
881347,Куньлунь РС,2,0,1,0,0,2,4,32,26,8,4,23,45,66.93,70.76,11:38,20:36,ЦСКА,1
881346,Барыс,2,1,0,0,0,4,4,23,24,10,29,24,36,66.33,66.81,13:36,20:37,Автомобилист,0
881345,Сибирь,3,0,1,0,0,3,2,31,22,6,8,16,20,68.06,69.03,17:24,15:30,Нефтехимик,2
881354,ХК Сочи,1,0,2,0,0,5,4,25,29,8,10,30,24,70.79,62.01,21:8,12:34,Авангард,4
881353,Витязь,1,0,0,0,0,3,2,23,28,4,6,30,33,70.87,66.90,15:54,15:32,Локомотив,2
881352,Торпедо,4,0,1,0,0,4,7,28,34,14,8,38,35,70.53,65.32,16:30,18:2,Трактор,3
881351,Ак Барс,0,0,0,0,0,3,3,37,17,6,6,34,30,70.24,68.40,21:0,13:2,Спартак,2
881350,Амур,2,0,0,0,0,2,3,31,30,8,6,29,40,71.74,71.58,18:54,17:21,Салават Юлаев,2
881349,Адмирал,1,1,0,0,0,4,3,29,39,8,10,24,24,67.24,66.84,16:24,17:23,Металлург Мг,3
881358,Динамо Мн,3,1,0,0,0,6,3,22,40,11,17,34,32,64.72,65.40,16:47,15:3,ЦСКА,1
881357,Северсталь,1,0,0,0,0,8,3,31,27,8,18,26,27,65.10,58.55,24:9,9:23,Динамо М,3
881356,Куньлунь РС,3,1,3,0,0,4,5,32,27,14,33,30,42,64.73,67.55,14:22,20:8,СКА,6
881355,Сибирь,3,2,1,0,0,4,5,25,42,10,8,34,28,66.74,65.88,15:17,17:53,Автомобилист,5
881361,ХК Сочи,0,0,0,0,0,6,3,21,36,6,12,25,29,66.73,62.22,17:21,16:40,Спартак,1
881360,Торпедо,4,2,1,0,0,3,5,31,31,10,25,30,33,71.53,67.84,17:47,14:50,Авангард,2
881359,Нефтехимик,3,0,1,0,0,2,3,27,32,6,4,46,24,69.38,65.55,17:56,16:16,Трактор,5
881366,СКА,1,0,1,0,0,2,3,38,24,6,4,31,31,68.38,67.99,18:47,15:14,Динамо М,1
881365,Северсталь,5,2,1,0,0,5,2,31,24,4,10,31,12,67.00,67.78,18:36,15:12,Барыс,2
881364,Локомотив,2,0,0,0,0,3,2,27,25,4,6,24,27,68.01,69.18,16:57,17:13,Адмирал,1
881363,Салават Юлаев,2,1,1,0,0,5,4,33,22,12,12,27,31,69.77,69.61,19:30,18:54,Динамо Мн,2
881362,Металлург Мг,4,2,0,0,0,4,3,32,27,6,8,40,20,71.09,68.28,22:23,14:2,Куньлунь РС,0
881370,ХК Сочи,1,1,1,0,0,3,3,26,33,6,6,26,35,69.44,70.07,14:10,19:17,Амур,2
881369,Витязь,4,1,2,0,0,3,3,35,33,8,8,29,27,72.63,68.05,19:55,15:2,Сибирь,5
881368,Нефтехимик,2,0,2,0,0,4,6,29,27,12,8,41,29,68.30,65.55,20:12,14:42,Авангард,3
881367,Ак Барс,3,2,1,0,0,5,2,28,28,4,10,29,26,67.75,67.28,16:16,14:51,Трактор,2
881376,ЦСКА,3,0,0,0,1,4,2,36,31,16,17,39,32,68.36,67.35,17:59,15:16,Спартак,2
881375,СКА,3,1,0,0,0,4,3,36,19,6,10,26,18,69.50,72.67,16:11,15:22,Торпедо,0
881374,Северсталь,1,1,0,0,0,7,1,27,26,8,22,31,23,70.68,66.57,26:44,15:16,Адмирал,1
881373,Локомотив,0,0,0,0,0,3,1,28,16,2,6,32,17,72.35,71.23,23:26,15:13,Барыс,0
881372,Металлург Мг,4,1,0,0,0,4,2,29,25,6,10,36,29,70.20,71.26,15:53,18:6,Динамо Мн,1
881371,Автомобилист,6,5,1,0,0,10,2,35,24,4,20,43,19,68.36,64.85,23:16,12:5,Куньлунь РС,1
881380,Динамо М,4,1,0,0,0,1,0,39,25,0,2,31,20,70.70,71.25,15:28,15:33,Авангард,1
881379,Витязь,3,1,0,0,0,5,2,28,25,4,10,29,25,68.79,66.30,18:16,14:23,Амур,1
881378,Нефтехимик,2,0,0,0,0,6,2,31,20,4,12,38,24,69.66,66.20,19:17,16:8,Сибирь,1
881377,Салават Юлаев,0,0,2,0,0,4,4,24,31,33,10,29,27,68.30,67.38,15:19,20:21,Ак Барс,3
881385,ХК Сочи,3,1,0,0,0,4,3,22,41,6,8,21,35,64.20,67.98,12:12,20:22,Динамо Мн,1
881384,Спартак,1,0,1,0,0,2,4,28,26,10,6,38,22,70.19,69.72,18:32,16:27,Барыс,3
881383,СКА,6,0,1,0,0,7,7,30,32,19,19,25,24,65.33,63.82,18:55,16:52,Адмирал,1
881382,Локомотив,1,1,0,0,0,2,4,44,23,8,4,29,27,68.67,73.75,14:42,18:27,Торпедо,3
881381,Трактор,3,2,0,0,0,4,3,34,22,6,8,36,21,68.16,67.30,22:47,13:37,Куньлунь РС,1
881388,ЦСКА,1,0,0,0,0,3,3,32,22,6,6,39,19,70.28,68.25,18:32,15:24,Сибирь,3
881387,Динамо М,5,1,0,0,0,2,3,32,21,8,6,33,22,67.45,69.16,15:36,19:7,Амур,0
881386,Автомобилист,5,0,0,0,0,2,1,35,28,4,6,24,41,67.47,70.49,14:34,19:7,Ак Барс,2
881393,Спартак,4,0,1,1,0,4,3,26,37,8,10,30,29,68.16,72.38,14:16,18:44,Торпедо,3
881392,Витязь,2,0,1,0,0,2,4,31,28,8,4,27,36,74.90,73.38,19:47,18:52,Адмирал,2
881391,Локомотив,5,3,2,0,0,5,5,39,16,10,10,38,20,64.57,65.05,19:48,16:14,Северсталь,3
881390,Трактор,0,0,1,0,0,3,3,28,19,6,6,25,26,70.11,67.44,21:38,15:29,Салават Юлаев,3
881389,Металлург Мг,5,0,2,0,0,2,3,26,28,8,6,34,24,72.12,69.23,21:17,16:5,Нефтехимик,6
881397,Динамо Мн,1,0,0,0,1,3,2,26,30,9,11,29,28,67.66,68.07,15:45,16:33,СКА,5
881396,Куньлунь РС,4,0,1,0,0,2,4,26,33,8,4,28,41,72.82,75.37,17:1,21:33,ЦСКА,4
881395,Ак Барс,3,1,0,0,1,6,3,38,28,6,12,45,24,71.14,67.50,22:48,13:0,Амур,2
881394,Авангард,2,2,1,0,0,6,4,35,19,10,14,27,16,69.61,66.89,20:41,15:29,Сибирь,1
881402,Спартак,1,1,0,0,0,4,1,42,21,2,8,41,24,70.66,66.77,19:32,13:31,Витязь,5
881401,Динамо М,4,1,2,0,0,3,3,28,23,10,10,35,31,66.27,66.73,15:53,17:14,Северсталь,3
881400,Трактор,1,0,0,0,0,3,2,32,25,4,6,22,17,71.78,68.84,19:44,14:54,Нефтехимик,2
881399,Автомобилист,0,0,1,0,0,5,4,31,23,18,10,31,28,68.18,66.29,20:37,14:49,Салават Юлаев,4
881398,Барыс,5,2,0,0,0,5,3,34,22,6,10,45,20,70.92,67.96,19:6,15:36,ХК Сочи,4
881405,ЦСКА,2,2,0,0,0,5,4,28,31,8,10,43,29,67.69,66.75,17:29,17:40,СКА,3
881404,Торпедо,2,2,0,0,0,6,2,24,33,6,14,33,31,72.96,66.53,20:58,13:22,Динамо Мн,3
881403,Куньлунь РС,2,1,0,0,0,3,2,27,27,4,16,24,43,70.05,71.92,15:26,21:36,Динамо М,3
881412,Куньлунь РС,2,1,0,1,0,2,3,24,29,6,4,16,49,70.07,76.47,12:19,27:11,Северсталь,2
881411,Ак Барс,4,1,0,0,0,4,4,29,30,8,8,46,22,68.32,64.81,20:48,15:54,Автомобилист,5
881410,Трактор,2,1,0,0,0,2,3,22,37,29,6,29,29,69.25,68.25,17:58,15:55,Металлург Мг,5
881409,Салават Юлаев,5,1,0,0,0,4,2,32,32,6,10,27,31,67.52,67.87,17:53,18:23,Авангард,0
881408,Барыс,1,1,0,0,0,6,4,32,23,8,12,29,26,66.15,63.84,18:25,14:54,Нефтехимик,2
881407,Сибирь,1,1,1,0,0,3,4,20,27,30,6,17,28,64.41,64.00,16:13,20:10,Локомотив,2
881406,Адмирал,2,0,1,0,0,1,1,36,28,2,2,30,25,71.33,68.09,21:34,11:36,ХК Сочи,4
881414,Динамо Мн,3,2,0,0,1,5,4,36,33,8,10,35,30,65.19,65.50,19:8,13:40,Витязь,5
881413,Спартак,1,0,0,0,0,1,4,32,29,8,2,27,45,66.46,69.44,12:34,21:21,СКА,5
881421,Торпедо,3,0,0,0,0,3,3,25,33,8,6,40,32,72.39,69.57,20:7,15:26,Барыс,1
881420,Нефтехимик,2,0,0,0,0,1,2,21,37,4,2,26,41,71.99,73.54,16:42,18:25,Динамо М,2
881419,Ак Барс,1,1,0,0,0,5,4,23,34,33,12,46,30,69.12,67.14,23:0,16:31,Автомобилист,2
881418,Салават Юлаев,2,2,1,0,0,4,3,30,24,27,10,35,26,69.10,67.93,20:57,16:17,Металлург Мг,3
881417,Сибирь,0,0,0,0,0,6,2,19,27,8,16,21,21,65.67,64.40,19:29,14:31,ЦСКА,3
881416,Амур,4,1,1,0,0,4,3,39,28,8,10,44,32,66.52,65.30,17:11,15:13,ХК Сочи,3
881415,Адмирал,2,0,0,0,0,0,2,17,30,4,0,26,35,70.66,70.64,15:29,20:59,Локомотив,2
881424,СКА,4,1,0,0,0,6,2,40,30,6,14,37,30,66.68,63.42,20:1,12:24,Витязь,3
881423,Северсталь,2,0,2,0,1,5,4,33,28,8,10,29,30,68.39,65.88,21:19,14:37,Спартак,4
881422,Куньлунь РС,3,0,0,0,0,3,3,11,25,6,6,21,44,69.79,69.68,15:47,22:15,Трактор,2
881431,Нефтехимик,4,1,2,0,0,4,4,37,28,17,17,36,39,64.06,66.01,15:3,18:17,Автомобилист,3
881430,Ак Барс,2,1,1,0,0,2,3,25,30,6,4,25,33,68.26,66.45,22:8,10:40,Барыс,3
881429,Салават Юлаев,2,0,0,0,0,3,2,34,26,4,6,28,37,68.13,69.78,17:38,19:19,Динамо М,2
881428,Авангард,5,1,0,2,0,3,5,31,30,10,6,23,20,67.42,70.40,16:28,21:2,Металлург Мг,1
881427,Сибирь,3,1,0,0,0,5,3,31,23,8,37,35,26,66.25,64.60,19:51,14:16,ХК Сочи,0
881426,Амур,1,1,0,0,0,3,4,27,42,31,6,23,24,66.87,67.60,14:23,18:35,Локомотив,3
881425,Адмирал,1,1,2,0,0,2,3,16,34,6,4,27,31,69.77,68.00,16:51,16:43,ЦСКА,4
881435,Витязь,1,1,1,0,0,5,2,29,30,4,10,46,32,72.26,69.59,22:6,16:39,Спартак,1
881434,Торпедо,5,1,0,0,0,5,1,27,35,6,14,43,19,74.24,70.42,17:23,15:5,Динамо Мн,2
881433,Северсталь,3,1,0,0,0,3,2,27,27,4,6,30,27,71.44,68.76,21:15,17:37,Трактор,3
881432,Авангард,0,0,0,0,0,5,2,28,30,4,10,33,24,68.36,64.98,21:3,13:22,Куньлунь РС,4
881437,Металлург Мг,1,0,0,0,0,1,2,23,25,4,2,30,32,71.92,69.71,17:21,14:51,Динамо М,3
881436,Амур,2,0,1,0,0,5,5,25,42,12,12,27,45,68.79,71.12,14:34,19:53,ЦСКА,2
881443,Спартак,0,0,0,0,0,1,3,39,29,8,4,32,42,67.80,70.99,16:18,18:6,Витязь,1
881442,СКА,3,0,1,0,0,5,5,31,20,10,10,30,20,70.06,68.45,19:42,14:48,Динамо Мн,2
881441,Нефтехимик,0,0,0,0,0,4,3,24,30,6,8,24,32,68.94,67.21,17:33,16:6,Трактор,1
881440,Автомобилист,4,0,0,0,0,0,4,31,17,10,2,18,34,68.21,76.54,13:31,21:50,Торпедо,1
881439,Барыс,0,0,2,0,1,3,3,29,33,6,6,28,29,71.57,65.50,18:39,14:8,Куньлунь РС,5
881438,Сибирь,2,0,1,0,0,1,3,30,34,6,2,34,24,68.14,64.35,19:48,13:39,Адмирал,4
881445,Динамо М,1,1,0,0,0,2,6,37,14,12,4,37,26,68.16,71.04,16:4,22:4,Северсталь,1
881444,Металлург Мг,4,0,0,0,1,2,2,24,27,4,4,26,33,68.83,71.97,12:54,21:31,Ак Барс,1
881453,ХК Сочи,4,1,2,0,0,2,6,31,41,14,6,25,46,66.03,71.69,12:24,22:32,Нефтехимик,5
